team,season,player_id,mp,team_full,user_id,item_id,era
ATL,2005,diawbo01,1201.0,Atlanta Hawks,Atlanta Hawks_2005,diawbo01_2005,1999-2007
ATL,2005,drobnpr01,1435.0,Atlanta Hawks,Atlanta Hawks_2005,drobnpr01_2005,1999-2007
ATL,2005,ekeziob01,732.0,Atlanta Hawks,Atlanta Hawks_2005,ekeziob01_2005,1999-2007
ATL,2005,guglito01,748.0,Atlanta Hawks,Atlanta Hawks_2005,guglito01_2005,1999-2007
ATL,2005,harrial01,2550.0,Atlanta Hawks,Atlanta Hawks_2005,harrial01_2005,1999-2007
ATL,2005,iveyro01,809.0,Atlanta Hawks,Atlanta Hawks_2005,iveyro01_2005,1999-2007
ATL,2005,luety01,1528.0,Atlanta Hawks,Atlanta Hawks_2005,luety01_2005,1999-2007
ATL,2005,smithdo04,433.0,Atlanta Hawks,Atlanta Hawks_2005,smithdo04_2005,1999-2007
ATL,2005,smithjo03,2050.0,Atlanta Hawks,Atlanta Hawks_2005,smithjo03_2005,1999-2007
ATL,2005,walkean02,2128.0,Atlanta Hawks,Atlanta Hawks_2005,walkean02_2005,1999-2007
ATL,2005,willike02,344.0,Atlanta Hawks,Atlanta Hawks_2005,willike02_2005,1999-2007
ATL,2006,batises01,495.0,Atlanta Hawks,Atlanta Hawks_2006,batises01_2006,1999-2007
ATL,2006,childjo01,2249.0,Atlanta Hawks,Atlanta Hawks_2006,childjo01_2006,1999-2007
ATL,2006,edwarjo01,296.0,Atlanta Hawks,Atlanta Hawks_2006,edwarjo01_2006,1999-2007
ATL,2006,harrial01,2782.0,Atlanta Hawks,Atlanta Hawks_2006,harrial01_2006,1999-2007
ATL,2006,iveyro01,978.0,Atlanta Hawks,Atlanta Hawks_2006,iveyro01_2006,1999-2007
ATL,2006,johnsjo02,3340.0,Atlanta Hawks,Atlanta Hawks_2006,johnsjo02_2006,1999-2007
ATL,2006,luety01,1234.0,Atlanta Hawks,Atlanta Hawks_2006,luety01_2006,1999-2007
ATL,2006,pachuza01,2452.0,Atlanta Hawks,Atlanta Hawks_2006,pachuza01_2006,1999-2007
ATL,2006,smithdo04,127.0,Atlanta Hawks,Atlanta Hawks_2006,smithdo04_2006,1999-2007
ATL,2006,smithjo03,2559.0,Atlanta Hawks,Atlanta Hawks_2006,smithjo03_2006,1999-2007
ATL,2006,stoudsa01,1236.0,Atlanta Hawks,Atlanta Hawks_2006,stoudsa01_2006,1999-2007
ATL,2006,willima02,1952.0,Atlanta Hawks,Atlanta Hawks_2006,willima02_2006,1999-2007
ATL,2007,bozemce01,199.0,Atlanta Hawks,Atlanta Hawks_2007,bozemce01_2007,1999-2007
ATL,2007,childjo01,2024.0,Atlanta Hawks,Atlanta Hawks_2007,childjo01_2007,1999-2007
ATL,2007,claxtsp01,1054.0,Atlanta Hawks,Atlanta Hawks_2007,claxtsp01_2007,1999-2007
ATL,2007,iveyro01,539.0,Atlanta Hawks,Atlanta Hawks_2007,iveyro01_2007,1999-2007
ATL,2007,johnsan02,739.0,Atlanta Hawks,Atlanta Hawks_2007,johnsan02_2007,1999-2007
ATL,2007,johnsjo02,2359.0,Atlanta Hawks,Atlanta Hawks_2007,johnsjo02_2007,1999-2007
ATL,2007,jonesso01,666.0,Atlanta Hawks,Atlanta Hawks_2007,jonesso01_2007,1999-2007
ATL,2007,luety01,1488.0,Atlanta Hawks,Atlanta Hawks_2007,luety01_2007,1999-2007
ATL,2007,pachuza01,2026.0,Atlanta Hawks,Atlanta Hawks_2007,pachuza01_2007,1999-2007
ATL,2007,smithjo03,2647.0,Atlanta Hawks,Atlanta Hawks_2007,smithjo03_2007,1999-2007
ATL,2007,stoudsa01,1034.0,Atlanta Hawks,Atlanta Hawks_2007,stoudsa01_2007,1999-2007
ATL,2007,willima02,2179.0,Atlanta Hawks,Atlanta Hawks_2007,willima02_2007,1999-2007
ATL,2007,willish02,1514.0,Atlanta Hawks,Atlanta Hawks_2007,willish02_2007,1999-2007
ATL,2007,wrighlo02,1035.0,Atlanta Hawks,Atlanta Hawks_2007,wrighlo02_2007,1999-2007
ATL,2008,bibbymi01,1100.0,Atlanta Hawks,Atlanta Hawks_2008,bibbymi01_2008,2008-2015
ATL,2008,childjo01,2274.0,Atlanta Hawks,Atlanta Hawks_2008,childjo01_2008,2008-2015
ATL,2008,horfoal01,2540.0,Atlanta Hawks,Atlanta Hawks_2008,horfoal01_2008,2008-2015
ATL,2008,johnsan02,1121.0,Atlanta Hawks,Atlanta Hawks_2008,johnsan02_2008,2008-2015
ATL,2008,johnsjo02,3343.0,Atlanta Hawks,Atlanta Hawks_2008,johnsjo02_2008,2008-2015
ATL,2008,jonesso01,145.0,Atlanta Hawks,Atlanta Hawks_2008,jonesso01_2008,2008-2015
ATL,2008,lawac01,865.0,Atlanta Hawks,Atlanta Hawks_2008,lawac01_2008,2008-2015
ATL,2008,luety01,564.0,Atlanta Hawks,Atlanta Hawks_2008,luety01_2008,2008-2015
ATL,2008,pachuza01,944.0,Atlanta Hawks,Atlanta Hawks_2008,pachuza01_2008,2008-2015
ATL,2008,smithjo03,2873.0,Atlanta Hawks,Atlanta Hawks_2008,smithjo03_2008,2008-2015
ATL,2008,stoudsa01,402.0,Atlanta Hawks,Atlanta Hawks_2008,stoudsa01_2008,2008-2015
ATL,2008,westma02,269.0,Atlanta Hawks,Atlanta Hawks_2008,westma02_2008,2008-2015
